SMILES T dliq dgas st tc redT
CC1CC1 256 0.6885 0.0013800000000000002 20.27 434.0 0.5898617511520737
CC1CC1 294 0.644 0.005664 15.81 434.0 0.6774193548387096
CC1CC1 313 0.6195 0.0104 13.21 434.0 0.7211981566820277
CC1CC1 333 0.5929 0.02018 10.27 434.0 0.7672811059907834
CC1CC1 352 0.5654 0.027880000000000002 7.9670000000000005 434.0 0.8110599078341014
CC1CC1 371 0.5322 0.04191 5.648 434.0 0.8548387096774194
C1CCC1 207 0.7714 1.894e-06 34.68 491.3 0.4213311622226745
C1CCC1 264 0.7166 0.0003401 26.29 491.3 0.5373498880521066
C1CCC1 306 0.6741 0.003855 20.38 491.3 0.6228373702422145
C1CCC1 334 0.6438 0.007292 16.81 491.3 0.6798290250356198
C1CCC1 349 0.6269 0.01048 14.86 491.3 0.7103602686749441
C1CCC1 363 0.6106 0.01399 13.06 491.3 0.7388560960716466
C1CCC1 377 0.5916 0.0204 11.38 491.3 0.7673519234683492
C1CCC1 391 0.5756 0.02557 9.508 491.3 0.7958477508650519
CC1(C)CC1 189 0.7786 5.43e-06 31.55 454.8 0.4155672823218997
CC1(C)CC1 252 0.7116 0.0004905 21.06 454.8 0.554089709762533
CC1(C)CC1 300 0.6571 0.004507 15.97 454.8 0.6596306068601583
CC1(C)CC1 332 0.618 0.0128 11.45 454.8 0.7299912049252418
CC1(C)CC1 347 0.598 0.0168 10.13 454.8 0.7629727352682497
CC1(C)CC1 363 0.5736 0.025259999999999998 8.811 454.8 0.7981530343007915
CC1(C)CC1 379 0.5518 0.03281 6.6979999999999995 454.8 0.8333333333333333
CC1(C)CC1 395 0.5221 0.04365 4.761 454.8 0.8685136323658751
CCC1CC1 149 0.8338 0.0001422 40.89 476.8 0.3125
CCC1CC1 229 0.7514 1.22e-05 27.42 476.8 0.48028523489932884
CCC1CC1 289 0.6893 0.0013160000000000001 18.93 476.8 0.6061241610738255
CCC1CC1 329 0.6444 0.006881 14.15 476.8 0.69001677852349
CCC1CC1 349 0.6204 0.010329999999999999 11.79 476.8 0.7319630872483222
CCC1CC1 369 0.5939 0.01805 9.891 476.8 0.7739093959731543
CCC1CC1 389 0.5675 0.02593 7.972 476.8 0.8158557046979865
CCC1CC1 409 0.5358 0.03923 5.715 476.8 0.8578020134228188
CC1CCC1 163 0.8189 8.87e-06 37.18 489.0 0.3333333333333333
CC1CCC1 238 0.745 4.382e-05 26.71 489.0 0.4867075664621677
CC1CCC1 294 0.689 0.001126 20.11 489.0 0.6012269938650306
CC1CCC1 331 0.649 0.006665000000000001 14.61 489.0 0.6768916155419223
CC1CCC1 350 0.6277 0.01026 12.86 489.0 0.7157464212678937
CC1CCC1 369 0.604 0.016880000000000003 11.11 489.0 0.754601226993865
CC1CCC1 387 0.5827 0.02166 8.594 489.0 0.7914110429447853
CC1CCC1 406 0.5552 0.032510000000000004 6.705 489.0 0.8302658486707567
C1CCCC1 204 0.83 0.0 36.88 514.5 0.3965014577259475
C1CCCC1 275 0.7616 0.00042589999999999994 26.0 514.5 0.5344995140913509
C1CCCC1 328 0.7077 0.0035450000000000004 19.23 514.5 0.6375121477162293
C1CCCC1 364 0.6674 0.009972 14.28 514.5 0.7074829931972789
C1CCCC1 382 0.6465 0.01411 12.17 514.5 0.7424684159378037
C1CCCC1 399 0.6249 0.02053 10.54 514.5 0.7755102040816326
C1CCCC1 417 0.6015 0.029639999999999996 8.715 514.5 0.8104956268221575
C1CCCC1 435 0.5735 0.04426 6.837000000000001 514.5 0.8454810495626822
CCC1(C)CC1 168 0.8256 7.25e-06 35.12 499.1 0.33660589060308554
CCC1(C)CC1 249 0.7461 4.689e-05 24.47 499.1 0.4988980164295732
CCC1(C)CC1 310 0.6839 0.002058 17.51 499.1 0.6211180124223602
CCC1(C)CC1 351 0.6374 0.008853 12.66 499.1 0.7032658785814466
CCC1(C)CC1 371 0.6154 0.01201 10.01 499.1 0.7433380084151472
CCC1(C)CC1 391 0.5907 0.01872 8.887 499.1 0.7834101382488479
CCC1(C)CC1 412 0.5613 0.027160000000000004 6.398 499.1 0.8254858745742336
CCC1(C)CC1 432 0.5294 0.04149 5.361000000000001 499.1 0.8655580044079343
CC1CC1(C)C 160 0.817 2.145e-05 36.27 479.6 0.3336113427856547
CC1CC1(C)C 242 0.7352 5.346e-06 22.6 479.6 0.5045871559633027
CC1CC1(C)C 304 0.6707 0.0018850000000000002 16.25 479.6 0.6338615512927439
CC1CC1(C)C 346 0.6218 0.009791 10.92 479.6 0.7214345287739783
CC1CC1(C)C 366 0.597 0.01544 9.113999999999999 479.6 0.7631359466221851
CC1CC1(C)C 387 0.5673 0.02487 7.1579999999999995 479.6 0.8069224353628023
CC1CC1(C)C 407 0.5399 0.0408 5.319 479.6 0.8486238532110091
CC1CC1(C)C 428 0.5017 0.0489 3.677 479.6 0.8924103419516263
CCCC1CC1 171 0.8309 0.0 39.0 518.3 0.32992475400347293
CCCC1CC1 254 0.7507 2.559e-06 25.6 518.3 0.49006366968936915
CCCC1CC1 317 0.6888 0.001173 19.22 518.3 0.6116148948485434
CCCC1CC1 359 0.6451 0.005233 13.51 518.3 0.6926490449546595
CCCC1CC1 379 0.6219 0.008012 12.05 518.3 0.7312367354813815
CCCC1CC1 400 0.5981 0.01599 9.696 518.3 0.7717538105344396
CCCC1CC1 421 0.5695 0.02392 7.245 518.3 0.8122708855874976
CCCC1CC1 442 0.5401 0.03464 6.1339999999999995 518.3 0.8527879606405557
CC(C1CC1)C 185 0.8106 5.577e-05 34.88 508.7 0.3636721053666208
CC(C1CC1)C 261 0.7373 1.823e-05 23.85 508.7 0.5130725378415569
CC(C1CC1)C 317 0.6817 0.001212 17.34 508.7 0.6231570670336151
CC(C1CC1)C 355 0.6416 0.0063950000000000005 14.19 508.7 0.6978572832710832
CC(C1CC1)C 374 0.6203 0.0092 11.77 508.7 0.7352073913898172
CC(C1CC1)C 393 0.5964 0.014430000000000002 9.92 508.7 0.7725574995085512
CC(C1CC1)C 412 0.5724 0.02416 8.24 508.7 0.8099076076272853
CC(C1CC1)C 431 0.5436 0.03915 5.778 508.7 0.8472577157460193
CC1(C)CCC1 165 0.8347 0.0 36.23 508.0 0.3248031496062992
CC1(C)CCC1 249 0.7555 1.689e-05 24.45 508.0 0.49015748031496065
CC1(C)CCC1 311 0.6949 0.001085 18.76 508.0 0.6122047244094488
CC1(C)CCC1 353 0.6505 0.006529999999999999 13.87 508.0 0.6948818897637795
CC1(C)CCC1 374 0.6259 0.01209 12.29 508.0 0.7362204724409449
CC1(C)CCC1 395 0.6027 0.01677 9.267999999999999 508.0 0.7775590551181102
CC1(C)CCC1 416 0.5702 0.03055 6.814 508.0 0.8188976377952756
CC1(C)CCC1 437 0.5423 0.04433 5.172000000000001 508.0 0.860236220472441
CC1CC(C1)C 165 0.8197 0.000549 36.75 490.4 0.33646003262642743
CC1CC(C1)C 249 0.7373 1.541e-06 23.99 490.4 0.5077487765089723
CC1CC(C1)C 311 0.674 0.002236 16.36 490.4 0.6341761827079935
CC1CC(C1)C 353 0.6257 0.007354 11.65 490.4 0.719820554649266
CC1CC(C1)C 374 0.6002 0.01736 9.66 490.4 0.7626427406199021
CC1CC(C1)C 395 0.5737 0.02254 7.829 490.4 0.8054649265905384
CC1CC(C1)C 416 0.5437 0.03685 5.997000000000001 490.4 0.8482871125611746
CC1CC(C1)C 437 0.5054 0.053320000000000006 3.968 490.4 0.8911092985318108
CCC1CCC1 155 0.8537 0.0 40.15 524.5 0.29551954242135364
CCC1CCC1 245 0.769 0.0 27.95 524.5 0.4671115347950429
CCC1CCC1 313 0.6987 0.0005861000000000001 20.09 524.5 0.5967588179218303
CCC1CCC1 359 0.6527 0.005004 14.83 524.5 0.684461391801716
CCC1CCC1 381 0.6299 0.009066 12.78 524.5 0.7264061010486177
CCC1CCC1 404 0.6032 0.01481 10.33 524.5 0.7702573879885606
CCC1CCC1 426 0.5749 0.023 8.269 524.5 0.8122020972354623
CCC1CCC1 449 0.5419 0.03568 5.785 524.5 0.8560533841754051
CC1CCCC1 156 0.882 0.0 39.55 533.9 0.2921895486046076
CC1CCCC1 247 0.7941 1.583e-05 29.38 533.9 0.4626334519572954
CC1CCCC1 316 0.7267 0.001349 20.95 533.9 0.5918711369170256
CC1CCCC1 362 0.6799 0.005488 15.11 533.9 0.6780295935568459
CC1CCCC1 384 0.6544 0.009764 13.56 533.9 0.7192358119498033
CC1CCCC1 407 0.6288 0.01715 11.01 533.9 0.7623150402697134
CC1CCCC1 430 0.5996 0.02436 7.808 533.9 0.8053942685896236
CC1CCCC1 453 0.5691 0.03688 6.233 533.9 0.8484734969095337
C1CC2CC1CC2 385 0.7548 0.005661 17.85 586.9 0.655989095246209
C1CC2CC1CC2 414 0.7244 0.01043 14.54 586.9 0.7054012608621572
C1CC2CC1CC2 435 0.7015 0.01608 12.58 586.9 0.7411824842392231
C1CC2CC1CC2 449 0.6843 0.0206 11.4 586.9 0.765036633157267
C1CC2CC1CC2 457 0.6736 0.023530000000000002 9.945 586.9 0.7786675753961493
C1CC2CC1CC2 464 0.6655 0.025269999999999997 9.096 586.9 0.7905946498551712
C1CC2CC1CC2 471 0.656 0.031689999999999996 8.454 586.9 0.8025217243141932
C1CC2CC1CC2 478 0.6465 0.03268 7.127000000000001 586.9 0.8144487987732152
C1CC1CC1CC1 195 0.8817 0.0 42.39 575.3 0.3389535894316009
C1CC1CC1CC1 281 0.803 0.0 28.95 575.3 0.4884408134886147
C1CC1CC1CC1 346 0.7423 0.001013 21.32 575.3 0.6014253432991483
C1CC1CC1CC1 389 0.6997 0.005368 16.42 575.3 0.6761689553276552
C1CC1CC1CC1 410 0.6769 0.007169 13.1 575.3 0.7126716495741353
C1CC1CC1CC1 432 0.6515 0.0151 10.92 575.3 0.7509125673561621
C1CC1CC1CC1 453 0.629 0.01975 9.326 575.3 0.7874152616026422
C1CC1CC1CC1 475 0.5995 0.03069 7.875 575.3 0.825656179384669
CCC1CCCC1 160 0.8828 0.0 42.14 565.4 0.28298549699327913
CCC1CCCC1 260 0.7902 0.0 28.34 565.4 0.45985143261407857
CCC1CCCC1 334 0.7224 0.001175 20.27 565.4 0.5907322249734701
CCC1CCCC1 384 0.6747 0.005193 14.9 565.4 0.6791651927838699
CCC1CCCC1 409 0.6488 0.007107 11.55 565.4 0.7233816766890697
CCC1CCCC1 434 0.6219 0.016069999999999997 9.946 565.4 0.7675981605942696
CCC1CCCC1 459 0.59 0.02254 7.822 565.4 0.8118146444994694
CCC1CCCC1 484 0.5563 0.03706 5.42 565.4 0.8560311284046693
CC1(C)CCCC1 228 0.8182 1.212e-05 31.0 549.1 0.41522491349480967
CC1(C)CCCC1 301 0.7502 0.00038169999999999995 22.36 549.1 0.5481697322892005
CC1(C)CCCC1 356 0.6957 0.004379999999999999 15.91 549.1 0.6483336368603169
CC1(C)CCCC1 392 0.6573 0.009219 12.05 549.1 0.7138954653068658
CC1(C)CCCC1 410 0.6351 0.01555 10.44 549.1 0.7466763795301402
CC1(C)CCCC1 429 0.6134 0.01872 8.521 549.1 0.7812784556547077
CC1(C)CCCC1 447 0.591 0.02625 7.337999999999999 549.1 0.8140593698779821
CC1(C)CCCC1 465 0.5647 0.03728 5.507000000000001 549.1 0.8468402841012566
CC1CCCC1C 179 0.864 6.0479999999999995e-06 38.46 560.8 0.31918687589158345
CC1CCCC1C 269 0.7806 1.683e-05 26.71 560.8 0.47967189728958637
CC1CCCC1C 337 0.7166 0.001464 18.65 560.8 0.6009272467902996
CC1CCCC1C 383 0.6707 0.005785 14.2 560.8 0.6829529243937233
CC1CCCC1C 405 0.6491 0.009599 11.72 560.8 0.7221825962910129
CC1CCCC1C 428 0.6223 0.01266 9.972000000000001 560.8 0.7631954350927247
CC1CCCC1C 450 0.5939 0.02162 8.187000000000001 560.8 0.8024251069900143
CC1CCCC1C 473 0.5669 0.03345 5.524 560.8 0.8434379457917262
CC1CCC(C1)C 159 0.8776 0.0 40.45 550.6 0.28877588085724665
CC1CCC(C1)C 256 0.7847 2.111e-05 28.54 550.6 0.4649473301852524
CC1CCC(C1)C 328 0.7174 0.0006822999999999999 19.92 550.6 0.5957137667998547
CC1CCC(C1)C 376 0.6699 0.004818 15.34 550.6 0.6828913912095895
CC1CCC(C1)C 401 0.6426 0.008790000000000001 11.75 550.6 0.7282964039229931
CC1CCC(C1)C 425 0.6153 0.01485 10.11 550.6 0.7718852161278604
CC1CCC(C1)C 449 0.5854 0.02613 6.608 550.6 0.8154740283327279
CC1CCC(C1)C 473 0.5535 0.03765 5.475 550.6 0.8590628405375953
CC1(C)CC1(C)C 192 0.8046 1.066e-05 30.3 506.8 0.3788476716653512
CC1(C)CC1(C)C 271 0.7278 0.0001751 21.8 506.8 0.5347277032359905
CC1(C)CC1(C)C 331 0.6668 0.005074 13.87 506.8 0.6531176006314128
CC1(C)CC1(C)C 371 0.6219 0.00988 10.48 506.8 0.7320441988950276
CC1(C)CC1(C)C 390 0.5972 0.018009999999999998 8.157 506.8 0.7695343330702447
CC1(C)CC1(C)C 410 0.5711 0.02797 6.59 506.8 0.8089976322020521
CC1(C)CC1(C)C 430 0.5409 0.03398 5.0280000000000005 506.8 0.8484609313338595
CC1(C)CC1(C)C 450 0.5108 0.04931 3.49 506.8 0.8879242304656669
CCC1(CC)CC1 192 0.824 0.00299 33.41 536.5 0.35787511649580617
CCC1(CC)CC1 271 0.7493 3.318e-05 24.95 536.5 0.5051258154706431
CCC1(CC)CC1 331 0.692 0.0016239999999999998 16.9 536.5 0.6169617893755824
CCC1(CC)CC1 371 0.6506 0.005086 13.42 536.5 0.6915191053122087
CCC1(CC)CC1 390 0.6303 0.009622 11.54 536.5 0.7269338303821062
CCC1(CC)CC1 410 0.6065 0.014119999999999999 9.943999999999999 536.5 0.7642124883504194
CCC1(CC)CC1 430 0.5836 0.02352 7.587999999999999 536.5 0.8014911463187325
CCC1(CC)CC1 450 0.5559 0.0349 5.687 536.5 0.8387698042870456
C1CC2C(C1)CCC2 265 0.8899 0.0 35.44 629.0 0.42130365659777425
C1CC2C(C1)CCC2 341 0.8218 0.00020449999999999998 24.56 629.0 0.5421303656597775
C1CC2C(C1)CCC2 398 0.7684 0.0038729999999999997 19.83 629.0 0.6327503974562798
C1CC2C(C1)CCC2 436 0.7307 0.007887 16.55 629.0 0.6931637519872814
C1CC2C(C1)CCC2 455 0.711 0.01035 13.52 629.0 0.7233704292527822
C1CC2C(C1)CCC2 474 0.6901 0.01526 12.29 629.0 0.753577106518283
C1CC2C(C1)CCC2 493 0.6679 0.02163 10.12 629.0 0.7837837837837838
C1CC2C(C1)CCC2 512 0.6446 0.032189999999999996 7.995 629.0 0.8139904610492846
C1CC2CCC1CC2 468 0.6979 0.02113 11.99 607.6 0.7702435813034891
C1CC2CCC1CC2 484 0.6759 0.031310000000000004 9.496 607.6 0.7965766951942067
C1CC2CCC1CC2 496 0.661 0.02913 7.881 607.6 0.8163265306122449
C1CC2CCC1CC2 504 0.648 0.03317 7.483 607.6 0.8294930875576036
C1CC2CCC1CC2 508 0.645 0.03669 7.192 607.6 0.836076366030283
C1CC2CCC1CC2 512 0.6375 0.040780000000000004 6.97 607.6 0.8426596445029625
C1CC2CCC1CC2 516 0.6325 0.04367 7.119 607.6 0.8492429229756419
C1CC2CCC1CC2 520 0.6256 0.04658 6.452999999999999 607.6 0.8558262014483212
CCCC1CCCC1 181 0.872 2.167e-05 39.4 597.6 0.30287817938420347
CCCC1CCCC1 281 0.7844 4.886e-06 26.7 597.6 0.47021419009370813
CCCC1CCCC1 357 0.7174 0.001575 19.05 597.6 0.5973895582329317
CCCC1CCCC1 407 0.672 0.004313 14.82 597.6 0.681057563587684
CCCC1CCCC1 432 0.6476 0.007325 12.23 597.6 0.7228915662650602
CCCC1CCCC1 457 0.6212 0.013069999999999998 10.31 597.6 0.7647255689424364
CCCC1CCCC1 482 0.5931 0.02324 7.824 597.6 0.8065595716198125
CCCC1CCCC1 507 0.5624 0.035269999999999996 5.92 597.6 0.8483935742971888
CC(C1CCCC1)C 187 0.8694 0.000696 37.44 602.2 0.31052806376619063
CC(C1CCCC1)C 285 0.7829 9.58e-06 26.51 602.2 0.4732646961142477
CC(C1CCCC1)C 358 0.7196 0.0009083 19.53 602.2 0.5944868814347393
CC(C1CCCC1)C 406 0.6763 0.005727 14.43 602.2 0.6741946197276651
CC(C1CCCC1)C 431 0.6517 0.009516 12.76 602.2 0.7157090667552307
CC(C1CCCC1)C 455 0.6282 0.0127 10.42 602.2 0.7555629359016938
CC(C1CCCC1)C 480 0.5999 0.023969999999999998 7.081 602.2 0.7970773829292593
CC(C1CCCC1)C 504 0.573 0.03042 6.367000000000001 602.2 0.8369312520757223
CCC1(C)CCCC1 185 0.8712 0.004407 36.61 578.2 0.3199584918713248
CCC1(C)CCCC1 280 0.7848 1.193e-05 26.25 578.2 0.4842615012106537
CCC1(C)CCCC1 352 0.7194 0.001399 17.88 578.2 0.6087858872362504
CCC1(C)CCCC1 400 0.6734 0.007431999999999999 12.89 578.2 0.6918021445866481
